addr:city,addr:country,addr:full,addr:housenumber,addr:housename,addr:postcode,addr:place,addr:street,email,name,opening_hours,operator,phone,ref,url,website,building,amenity,building:flats,building:levels,building:material,building:min_level,building:use,craft,height,internet_access,landuse,office,shop,source,start_date,wikipedia,id,timestamp,version,changeset,geometry,tags,osm_type
,,,,,,,,,,,,,,,,apartments,,,,,,,,,,,,,,,,85515030784,1702200546,1,0,"POLYGON ((-122.6708755493164 38.43891906738281, -122.6708984375 38.43895721435547, -122.67091369628906 38.43894958496094, -122.67094421386719 38.43900680541992, -122.67095947265625 38.439002990722656, -122.6709976196289 38.439083099365234, -122.67101287841797 38.4390754699707, -122.67115020751953 38.4393196105957, -122.67118072509766 38.43931198120117, -122.67122650146484 38.43939208984375, -122.67124938964844 38.43938446044922, -122.67130279541016 38.43947982788086, -122.67086791992188 38.439632415771484, -122.67083740234375 38.439579010009766, -122.67082214355469 38.43958282470703, -122.6707992553711 38.439544677734375, -122.67079162597656 38.43954849243164, -122.67056274414062 38.43914794921875, -122.67059326171875 38.43913650512695, -122.6705551147461 38.4390754699707, -122.67057037353516 38.43907165527344, -122.6705551147461 38.43903350830078, -122.6708755493164 38.43891906738281), (-122.67082977294922 38.43907165527344, -122.67070770263672 38.43911361694336, -122.6709213256836 38.43948745727539, -122.67110443115234 38.439422607421875, -122.67106628417969 38.439353942871094, -122.6710205078125 38.43937301635742, -122.67088317871094 38.439125061035156, -122.67086791992188 38.43912887573242, -122.67082977294922 38.43907165527344))","{""type"":""multipolygon""}",relation
,,,,,,,,,Santa Rosa Plaza Shopping Center,,Santa Rosa Plaza,,,,,yes,parking,,3,concrete,,parking,,,,,,,,,,4621798531,1711376229,10,0,"MULTIPOLYGON (((-122.71855926513672 38.439361572265625, -122.71847534179688 38.43924331665039, -122.71813234027047 38.43939127809315, -122.71820068359375 38.438533782958984, -122.7182388305664 38.43858337402344, -122.71827697753906 38.43863296508789, -122.71833801269531 38.43860626220703, -122.7186508178711 38.43904113769531, -122.71856689453125 38.43907928466797, -122.71859741210938 38.439125061035156, -122.71862030029297 38.43915557861328, -122.71875762939453 38.43935012817383, -122.71910095214844 38.4398078918457, -122.7191390991211 38.439857482910156, -122.71805511185904 38.440360253317884, -122.71812600209 38.4394708024514, -122.7181625366211 38.43952560424805, -122.71855926513672 38.439361572265625)), ((-122.71820068359375 38.438533782958984, -122.71711346996707 38.43823626841925, -122.7177734375 38.43795394897461, -122.71780395507812 38.43799591064453, -122.71785736083984 38.43797302246094, -122.71819305419922 38.43840789794922, -122.71813201904297 38.43843460083008, -122.71817016601562 38.4384880065918, -122.71820068359375 38.438533782958984)), ((-122.71707153320312 38.43822479248047, -122.71705627441406 38.438209533691406, -122.71704864501953 38.438201904296875, -122.71703338623047 38.43817901611328, -122.71696472167969 38.438087463378906, -122.71696472167969 38.43808364868164, -122.71694946289062 38.43806457519531, -122.71694946289062 38.4380613757718, -122.71707153320312 38.43822479248047)), ((-122.71693936516257 38.43804785784553, -122.71688079833984 38.43797302246094, -122.71687316894531 38.43796157836914, -122.71686553955078 38.437950134277344, -122.7168586730957 38.43793983459473, -122.71693936516257 38.43804785784553)), ((-122.71683502197266 38.43790817260742, -122.71673583984375 38.437950134277344, -122.71671295166016 38.43791961669922, -122.71670532226562 38.437904357910156, -122.71661376953125 38.43788528442383, -122.71659088134766 38.43785095214844, -122.71651458740234 38.43775177001953, -122.71642303466797 38.4376335144043, -122.71620178222656 38.43732833862305, -122.71612548828125 38.43722915649414, -122.71609497070312 38.43717956542969, -122.71614837646484 38.43715286254883, -122.71611022949219 38.43709945678711, -122.71612548828125 38.43709182739258, -122.71620178222656 38.43705749511719, -122.71621704101562 38.437049865722656, -122.71630096435547 38.437015533447266, -122.71631622314453 38.437007904052734, -122.71638488769531 38.43697738647461, -122.7164306640625 38.43695831298828, -122.71649169921875 38.436927795410156, -122.71650695800781 38.436920166015625, -122.71658325195312 38.4368896484375, -122.71661376953125 38.43687438964844, -122.71669006347656 38.43684005737305, -122.71670532226562 38.43683624267578, -122.71672821044922 38.43682098388672, -122.71678161621094 38.43680191040039, -122.71686553955078 38.43675994873047, -122.71688079833984 38.4367561340332, -122.7169189453125 38.436805725097656, -122.71697998046875 38.43678283691406, -122.71749114990234 38.4374885559082, -122.71743774414062 38.43750762939453, -122.71747589111328 38.437564849853516, -122.71715545654297 38.437713623046875, -122.71680450439453 38.437870025634766, -122.71681213378906 38.4378776550293, -122.71683502197266 38.43790817260742)), ((-122.71673583984375 38.437950134277344, -122.71676635742188 38.437984466552734, -122.7167739868164 38.437992095947266, -122.71678924560547 38.43801498413086, -122.7168448311942 38.43809488841465, -122.71673583984375 38.437950134277344)), ((-122.71695672898065 38.438243502662296, -122.71695709228516 38.4382438659668, -122.71696472167969 38.43825149536133, -122.71697998046875 38.43827438354492, -122.71695672898065 38.438243502662296)), ((-122.71697998046875 38.43827438354492, -122.71742148711303 38.438809020496976, -122.71739959716797 38.43880081176758, -122.71731567382812 38.43876266479492, -122.71730041503906 38.43874740600586, -122.71720886230469 38.43861770629883, -122.7171401977539 38.43852615356445, -122.71701049804688 38.438358306884766, -122.71703338623047 38.438350677490234, -122.71699523925781 38.438297271728516, -122.71697998046875 38.43827438354492)), ((-122.71746826171875 38.438865661621094, -122.71749877929688 38.438907623291016, -122.71752166748047 38.438941955566406, -122.71757507324219 38.43900680541992, -122.71763610839844 38.4390983581543, -122.71766662597656 38.43913650512695, -122.71770477294922 38.43918228149414, -122.71771240234375 38.4391975402832, -122.71773529052734 38.43922805786133, -122.7177963256836 38.43931198120117, -122.71793365478516 38.43949890136719, -122.71800994873047 38.439605712890625, -122.7180404663086 38.43964767456055, -122.71793365478516 38.439697265625, -122.7179183959961 38.43970489501953, -122.71746826171875 38.438865661621094)), ((-122.71765197365765 38.44024932327634, -122.71766662597656 38.440269470214844, -122.71797180175781 38.440696716308594, -122.71802252059813 38.44076917179475, -122.71804502288381 38.440486838429024, -122.71812438964844 38.44059753417969, -122.71819305419922 38.44069290161133, -122.71831512451172 38.44063949584961, -122.71868896484375 38.44116973876953, -122.71861267089844 38.441200256347656, -122.71866607666016 38.4412727355957, -122.71795654296875 38.44159698486328, -122.71802210253338 38.44077441720076, -122.71753692626953 38.44099426269531, -122.71741485595703 38.4410514831543, -122.71721649169922 38.441139221191406, -122.71765197365765 38.44024932327634)), ((-122.71795654296875 38.44159698486328, -122.71744537353516 38.441829681396484, -122.7170639038086 38.441307067871094, -122.71701049804688 38.44123077392578, -122.71721649169922 38.441139221191406, -122.71795654296875 38.44159698486328)))","{""access"":""customers"",""building:colour"":""grey"",""fee"":""yes"",""lit"":""yes"",""park_ride"":""no"",""parking"":""multi-storey"",""smoothness"":""excellent"",""supervised"":""No"",""surface"":""concrete"",""type"":""multipolygon""}",relation
,,,,,,,,,Western Farm Center,,,,,,,yes,,,,,,,,,,,,agrarian,,,,28080519155,1519964814,1,0,"MULTIPOLYGON (((-122.72357177734375 38.43970489501953, -122.72396850585938 38.43952941894531, -122.72371673583984 38.439186096191406, -122.723876953125 38.43912124633789, -122.72373962402344 38.438934326171875, -122.72325134277344 38.43914794921875, -122.72339630126953 38.4393424987793, -122.72344207763672 38.4393196105957, -122.7236328125 38.43958282470703, -122.72351837158203 38.43963623046875, -122.72357177734375 38.43970489501953)), ((-122.72318267822266 38.43989181518555, -122.72274780273438 38.439334869384766, -122.7229995727539 38.439212799072266, -122.72303771972656 38.439247131347656, -122.72344207763672 38.43976593017578, -122.72318267822266 38.43989181518555)))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,74680791743,1700029952,1,0,"POLYGON ((-122.68292999267578 38.44020462036133, -122.68295288085938 38.440025329589844, -122.68295288085938 38.43996047973633, -122.68282318115234 38.43996047973633, -122.68283081054688 38.439762115478516, -122.68297576904297 38.43976593017578, -122.68297576904297 38.439697265625, -122.68314361572266 38.439701080322266, -122.68328094482422 38.43970489501953, -122.68327331542969 38.439884185791016, -122.68315124511719 38.43988037109375, -122.68296813964844 38.43987274169922, -122.68296813964844 38.43993377685547, -122.68315124511719 38.439937591552734, -122.68333435058594 38.43994140625, -122.68333435058594 38.439910888671875, -122.6833267211914 38.439910888671875, -122.68333435058594 38.439674377441406, -122.6834487915039 38.43967819213867, -122.68344116210938 38.439640045166016, -122.68314361572266 38.439632415771484, -122.68287658691406 38.43962478637695, -122.68289184570312 38.43928146362305, -122.6830062866211 38.43928909301758, -122.6830062866211 38.439239501953125, -122.68314361572266 38.43924331665039, -122.6834716796875 38.43925094604492, -122.6834716796875 38.43931198120117, -122.68368530273438 38.4393196105957, -122.6836929321289 38.4392204284668, -122.68407440185547 38.439231872558594, -122.68406677246094 38.43931579589844, -122.68415832519531 38.43931579589844, -122.68415832519531 38.43943786621094, -122.68439483642578 38.43943786621094, -122.68439483642578 38.43928527832031, -122.68452453613281 38.43928527832031, -122.68453979492188 38.43927001953125, -122.68455505371094 38.43925476074219, -122.68457794189453 38.43924331665039, -122.68460083007812 38.43923568725586, -122.68462371826172 38.439231872558594, -122.68465423583984 38.439231872558594, -122.68467712402344 38.43923568725586, -122.68470001220703 38.43924331665039, -122.68472290039062 38.43925857543945, -122.68473815917969 38.439273834228516, -122.68475341796875 38.439292907714844, -122.68476104736328 38.43931198120117, -122.68476104736328 38.439327239990234, -122.68473815917969 38.439414978027344, -122.6846923828125 38.43940734863281, -122.6846923828125 38.43943786621094, -122.68472290039062 38.4394416809082, -122.6847152709961 38.43954849243164, -122.68488311767578 38.439552307128906, -122.68488311767578 38.4395866394043, -122.68502044677734 38.439598083496094, -122.68502807617188 38.43964767456055, -122.68501281738281 38.439693450927734, -122.68498229980469 38.43972396850586, -122.68495178222656 38.43974304199219, -122.6849365234375 38.440101623535156, -122.68498992919922 38.44019317626953, -122.68492126464844 38.44020080566406, -122.6848373413086 38.4401969909668, -122.68482971191406 38.440250396728516, -122.68482971191406 38.44028091430664, -122.68487548828125 38.44028091430664, -122.68487548828125 38.440250396728516, -122.68490600585938 38.440250396728516, -122.68494415283203 38.44025421142578, -122.68497467041016 38.44026184082031, -122.68500518798828 38.44027328491211, -122.6850357055664 38.44028854370117, -122.68505859375 38.4403076171875, -122.6850814819336 38.440330505371094, -122.68509674072266 38.44035339355469, -122.68510437011719 38.44038009643555, -122.68511199951172 38.440406799316406, -122.68511199951172 38.440433502197266, -122.68510437011719 38.44045639038086, -122.68506622314453 38.440452575683594, -122.68506622314453 38.44050979614258, -122.68501281738281 38.44050598144531, -122.68501281738281 38.440494537353516, -122.68474578857422 38.44049072265625, -122.68416595458984 38.44047546386719, -122.68411254882812 38.44047164916992, -122.68331909179688 38.440452575683594, -122.6833267211914 38.440311431884766, -122.68341827392578 38.4403190612793, -122.68341827392578 38.44026565551758, -122.68315124511719 38.44025802612305, -122.68292999267578 38.44025421142578, -122.68292999267578 38.44020462036133), (-122.68421173095703 38.439674377441406, -122.6847915649414 38.4396858215332, -122.68479919433594 38.439598083496094, -122.68421936035156 38.43958282470703, -122.68421173095703 38.439674377441406), (-122.68478393554688 38.43989562988281, -122.68421173095703 38.43988037109375, -122.6842041015625 38.43996810913086, -122.68478393554688 38.43998336791992, -122.68478393554688 38.43989562988281), (-122.68411254882812 38.439964294433594, -122.68412780761719 38.439579010009766, -122.68350219726562 38.43955993652344, -122.68348693847656 38.439945220947266, -122.68411254882812 38.439964294433594), (-122.68418884277344 38.44026565551758, -122.68476104736328 38.440277099609375, -122.68476867675781 38.44019317626953, -122.68418884277344 38.440181732177734, -122.68418884277344 38.44026565551758), (-122.68409729003906 38.44025802612305, -122.6841049194336 38.44017791748047, -122.6834945678711 38.44015884399414, -122.6834945678711 38.440242767333984, -122.68409729003906 38.44025802612305))","{""type"":""multipolygon""}",relation
,,,,,,,,,3rd Street Garage,,City of Santa Rosa,,,,https://www.srcity.org/Facilities/Facility/Details/Garage-5-3,yes,parking,,3,,,,,,,,,,,,,81638322919,1729398729,1,0,"MULTIPOLYGON (((-122.71253204345703 38.440208435058594, -122.7125015258789 38.44021987915039, -122.71250915527344 38.440216064453125, -122.71253204345703 38.440208435058594)), ((-122.71253204345703 38.440208435058594, -122.71259307861328 38.44017791748047, -122.71282196044922 38.440486907958984, -122.71256256103516 38.440608978271484, -122.71243286132812 38.44066619873047, -122.71220397949219 38.440773010253906, -122.71197509765625 38.440460205078125, -122.71231079101562 38.4403076171875, -122.71236419677734 38.44028091430664, -122.71238708496094 38.440269470214844, -122.71239566802979 38.44026732444763, -122.71253204345703 38.440208435058594)))","{""access"":""yes"",""capacity:disabled"":""5"",""fee"":""yes"",""operator:type"":""public"",""parking"":""multi-storey"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,,104196115037,1641770220,1,0,"POLYGON ((-122.65795135498047 38.441871643066406, -122.65803527832031 38.442012786865234, -122.65788269042969 38.44206237792969, -122.65782165527344 38.441959381103516, -122.65777587890625 38.44197463989258, -122.6577377319336 38.4419059753418, -122.65782928466797 38.44187545776367, -122.65785217285156 38.4419059753418, -122.65795135498047 38.441871643066406), (-122.65790557861328 38.441932678222656, -122.65787506103516 38.44194412231445, -122.65789031982422 38.44196701049805, -122.65792083740234 38.44195556640625, -122.65790557861328 38.441932678222656))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,74613992473,1700029952,1,0,"POLYGON ((-122.67401123046875 38.44336700439453, -122.67393493652344 38.44327163696289, -122.67391967773438 38.44327926635742, -122.67394256591797 38.44331359863281, -122.67389678955078 38.443336486816406, -122.67389678955078 38.44334411621094, -122.6738510131836 38.44336700439453, -122.67382049560547 38.44338607788086, -122.6738052368164 38.44336700439453, -122.6737289428711 38.44327163696289, -122.67411041259766 38.44308853149414, -122.6742172241211 38.443233489990234, -122.67420959472656 38.443241119384766, -122.67426300048828 38.44331359863281, -122.67417907714844 38.443355560302734, -122.67416381835938 38.44333267211914, -122.67410278320312 38.443363189697266, -122.67407989501953 38.443336486816406, -122.67401123046875 38.44336700439453), (-122.67407989501953 38.443214416503906, -122.67403411865234 38.443233489990234, -122.674072265625 38.44327926635742, -122.67411041259766 38.443260192871094, -122.67407989501953 38.443214416503906), (-122.67412567138672 38.44327926635742, -122.67406463623047 38.44330596923828, -122.67407989501953 38.443321228027344, -122.67413330078125 38.443294525146484, -122.67412567138672 38.44327926635742))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,27572994786,1519366107,2,0,"POLYGON ((-122.70232391357422 38.44355392456055, -122.70181274414062 38.443729400634766, -122.70183563232422 38.44377517700195, -122.70222473144531 38.44388961791992, -122.70145416259766 38.44415283203125, -122.70108795166016 38.444053649902344, -122.70110321044922 38.444034576416016, -122.700927734375 38.44397735595703, -122.70093536376953 38.44395446777344, -122.70068359375 38.443878173828125, -122.70066833496094 38.443851470947266, -122.70056915283203 38.44387435913086, -122.70045471191406 38.44361877441406, -122.70025634765625 38.443668365478516, -122.7004165649414 38.444034576416016, -122.70024871826172 38.4440803527832, -122.6999740600586 38.44344711303711, -122.70012664794922 38.44340515136719, -122.70018005371094 38.443519592285156, -122.70076751708984 38.443355560302734, -122.70079040527344 38.44340133666992, -122.70084381103516 38.44339370727539, -122.70088195800781 38.4434700012207, -122.70059967041016 38.443538665771484, -122.70059204101562 38.44354248046875, -122.70072174072266 38.44383239746094, -122.70071411132812 38.44384002685547, -122.70095825195312 38.443912506103516, -122.70099639892578 38.443843841552734, -122.70089721679688 38.44381332397461, -122.70091247558594 38.44378662109375, -122.70085144042969 38.44377136230469, -122.70081329345703 38.443687438964844, -122.70085144042969 38.443607330322266, -122.70088195800781 38.44354248046875, -122.70111083984375 38.44361114501953, -122.70111846923828 38.443599700927734, -122.7011947631836 38.44344711303711, -122.70126342773438 38.443424224853516, -122.70132446289062 38.44331741333008, -122.70134735107422 38.44331359863281, -122.70133209228516 38.443267822265625, -122.70146179199219 38.44324493408203, -122.70147705078125 38.44328308105469, -122.70152282714844 38.443267822265625, -122.70156860351562 38.443267822265625, -122.70162200927734 38.443275451660156, -122.70166015625 38.44330596923828, -122.7015380859375 38.44332504272461, -122.7015609741211 38.44338607788086, -122.7015151977539 38.443477630615234, -122.7015380859375 38.44351577758789, -122.70161437988281 38.443538665771484, -122.70162963867188 38.44354248046875, -122.70164489746094 38.443519592285156, -122.70167541503906 38.44350051879883, -122.70172119140625 38.4434928894043, -122.70176696777344 38.443511962890625, -122.70178985595703 38.44350814819336, -122.70183563232422 38.44340133666992, -122.70185089111328 38.44340896606445, -122.70187377929688 38.443416595458984, -122.70184326171875 38.4434700012207, -122.70193481445312 38.44343566894531, -122.70232391357422 38.44355392456055), (-122.70145416259766 38.44398880004883, -122.70149230957031 38.443912506103516, -122.70158386230469 38.44393539428711, -122.70164489746094 38.44403839111328, -122.70167541503906 38.444034576416016, -122.70161437988281 38.44392395019531, -122.70166015625 38.44382858276367, -122.70154571533203 38.44379806518555, -122.70159912109375 38.44367599487305, -122.70157623291016 38.44366455078125, -122.7015380859375 38.4437370300293, -122.70134735107422 38.44367980957031, -122.70145416259766 38.44388198852539, -122.70140075683594 38.443904876708984, -122.70137786865234 38.4439697265625, -122.70145416259766 38.44398880004883), (-122.7017593383789 38.44364547729492, -122.70172119140625 38.44365692138672, -122.70164489746094 38.44363784790039, -122.70164489746094 38.44362258911133, -122.7016372680664 38.44361114501953, -122.70162963867188 38.443607330322266, -122.70161437988281 38.44361114501953, -122.70159912109375 38.44361877441406, -122.70158386230469 38.4436149597168, -122.70159912109375 38.44356155395508, -122.70161437988281 38.44356155395508, -122.70161437988281 38.443580627441406, -122.7016372680664 38.44358444213867, -122.70164489746094 38.443599700927734, -122.70166015625 38.44361114501953, -122.70167541503906 38.44361877441406, -122.70169830322266 38.443626403808594, -122.70170593261719 38.443634033203125, -122.70172882080078 38.44362258911133, -122.7017593383789 38.44363021850586, -122.7017593383789 38.44364547729492))","{""type"":""multipolygon""}",relation
Santa Rosa,,,1040,,95401,,North Dutton Avenue,,,,,,,,,commercial,,,,,,,,,,,,,,,,43108358464,1620341179,2,0,"MULTIPOLYGON (((-122.73030853271484 38.4442024230957, -122.72987365722656 38.44419479370117, -122.7298812866211 38.444061279296875, -122.73031616210938 38.444068908691406, -122.73030853271484 38.4442024230957)), ((-122.73025512695312 38.44386291503906, -122.72997283935547 38.4438591003418, -122.72998046875 38.44352340698242, -122.73003387451172 38.44352340698242, -122.73025512695312 38.443843841552734, -122.73025512695312 38.44386291503906)))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,81856514895,1729403992,1,0,"MULTIPOLYGON (((-122.74981689453125 38.44411087036133, -122.74979400634766 38.44420623779297, -122.74964141845703 38.44417953491211, -122.74981689453125 38.44411087036133)), ((-122.74981689453125 38.44411087036133, -122.74967956542969 38.44408416748047, -122.7494888305664 38.444053649902344, -122.74950408935547 38.44404602050781, -122.74951934814453 38.44403076171875, -122.74951171875 38.444026947021484, -122.74950408935547 38.44401931762695, -122.74952697753906 38.44400405883789, -122.74981689453125 38.44411087036133)), ((-122.74952697753906 38.44400405883789, -122.74945068359375 38.443939208984375, -122.74942779541016 38.4439582824707, -122.74938201904297 38.44391632080078, -122.74943542480469 38.443878173828125, -122.74952697753906 38.44400405883789)), ((-122.74914840427084 38.44393755738685, -122.7492446899414 38.44401550292969, -122.74930572509766 38.4439811706543, -122.74935150146484 38.44401931762695, -122.74922180175781 38.444114685058594, -122.74919891357422 38.444095611572266, -122.74911499023438 38.444156646728516, -122.74913787841797 38.44417953491211, -122.74900817871094 38.44427490234375, -122.74895477294922 38.444236755371094, -122.74901580810547 38.44419479370117, -122.74878536464779 38.444012669033, -122.74914840427084 38.44393755738685)), ((-122.74877166748047 38.44401550292969, -122.74864959716797 38.44419860839844, -122.74859619140625 38.444156646728516, -122.7486343383789 38.444129943847656, -122.74862670898438 38.444122314453125, -122.74877166748047 38.44401550292969)), ((-122.74964141845703 38.44417953491211, -122.74930710844941 38.4442371745686, -122.74933624267578 38.4442138671875, -122.74929809570312 38.44417953491211, -122.74931335449219 38.44416809082031, -122.74935913085938 38.44413375854492, -122.74961853027344 38.444175720214844, -122.7496337890625 38.44417953491211, -122.74964141845703 38.44417953491211)), ((-122.7492278624918 38.44425083766474, -122.74919891357422 38.44425582885742, -122.74921417236328 38.44424057006836, -122.7492278624918 38.44425083766474)), ((-122.74919891357422 38.44425582885742, -122.74913787841797 38.44437789916992, -122.74908447265625 38.444339752197266, -122.74919891357422 38.44425582885742)), ((-122.74913787841797 38.44437789916992, -122.74918365478516 38.444400787353516, -122.74923706054688 38.4444465637207, -122.74922943115234 38.4444580078125, -122.7492446899414 38.4444694519043, -122.74916076660156 38.44453048706055, -122.74908447265625 38.4444694519043, -122.74903106689453 38.44451141357422, -122.74896240234375 38.444454193115234, -122.7491661298393 38.44440501751286, -122.74916076660156 38.44439697265625, -122.74913787841797 38.44437789916992)))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,136927942263,1739069531,1,0,"POLYGON ((-122.68693542480469 38.44533157348633, -122.68602752685547 38.44557571411133, -122.6859130859375 38.4453239440918, -122.68682861328125 38.44508743286133, -122.68724822998047 38.44497299194336, -122.6872329711914 38.4449462890625, -122.6875991821289 38.444847106933594, -122.68766021728516 38.44499588012695, -122.68768310546875 38.44512176513672, -122.6876449584961 38.44512939453125, -122.68693542480469 38.44533157348633))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,,74630692289,1700029952,1,0,"POLYGON ((-122.6683120727539 38.44520568847656, -122.66842651367188 38.4453239440918, -122.6683349609375 38.44537353515625, -122.66831970214844 38.44535827636719, -122.66830444335938 38.44536590576172, -122.66837310791016 38.445438385009766, -122.66829681396484 38.44548416137695, -122.66822814941406 38.44541931152344, -122.66825866699219 38.445404052734375, -122.66820526123047 38.445350646972656, -122.6682357788086 38.445335388183594, -122.66822052001953 38.44532012939453, -122.66819763183594 38.445335388183594, -122.66815948486328 38.44529724121094, -122.66824340820312 38.445247650146484, -122.66825866699219 38.44526672363281, -122.66827392578125 38.44525909423828, -122.66825866699219 38.44524002075195, -122.6683120727539 38.44520568847656), (-122.66829681396484 38.445274353027344, -122.66825103759766 38.44530487060547, -122.66828155517578 38.44533157348633, -122.66830444335938 38.445316314697266, -122.6683120727539 38.4453239440918, -122.6683349609375 38.4453125, -122.66829681396484 38.445274353027344))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,101192979692,1641604256,1,0,"POLYGON ((-122.67518615722656 38.444969177246094, -122.67521667480469 38.445037841796875, -122.67542266845703 38.44498062133789, -122.67552185058594 38.4452018737793, -122.67557525634766 38.4451904296875, -122.67565155029297 38.44536590576172, -122.67571258544922 38.44534683227539, -122.67576599121094 38.445457458496094, -122.67463684082031 38.445770263671875, -122.67459106445312 38.445674896240234, -122.67463684082031 38.44566345214844, -122.67462921142578 38.445640563964844, -122.67510986328125 38.44550704956055, -122.67507934570312 38.44544219970703, -122.67451477050781 38.44559860229492, -122.67446899414062 38.44550704956055, -122.67451477050781 38.44549560546875, -122.67449951171875 38.44547653198242, -122.67546081542969 38.44520950317383, -122.6754379272461 38.445152282714844, -122.6751708984375 38.445228576660156, -122.67510986328125 38.44509506225586, -122.67512512207031 38.445091247558594, -122.67510986328125 38.44506072998047, -122.67510986328125 38.4450569152832, -122.675048828125 38.445072174072266, -122.67501831054688 38.44501495361328, -122.67518615722656 38.444969177246094), (-122.6755142211914 38.44533157348633, -122.67513275146484 38.445438385009766, -122.67516326904297 38.44549560546875, -122.675537109375 38.44539260864258, -122.6755142211914 38.44533157348633))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,apartments,,,,,,,,,,,,,,,,102955911055,1684265372,1,0,"POLYGON ((-122.71102905273438 38.446388244628906, -122.71114349365234 38.446388244628906, -122.71114349365234 38.44643783569336, -122.71121978759766 38.44643783569336, -122.71121978759766 38.44639205932617, -122.7113265991211 38.44639587402344, -122.71131134033203 38.44676208496094, -122.71121978759766 38.44675827026367, -122.71121978759766 38.446739196777344, -122.71112060546875 38.44673538208008, -122.71112060546875 38.446754455566406, -122.71101379394531 38.44675064086914, -122.71102905273438 38.446388244628906), (-122.71115112304688 38.44658660888672, -122.71115112304688 38.44659423828125, -122.71112060546875 38.44659423828125, -122.71112060546875 38.44662094116211, -122.71115112304688 38.44662094116211, -122.71115112304688 38.446632385253906, -122.71119689941406 38.44663619995117, -122.71118927001953 38.446624755859375, -122.71121978759766 38.446624755859375, -122.71121978759766 38.44660186767578, -122.71119689941406 38.44660186767578, -122.71119689941406 38.44658660888672, -122.71115112304688 38.44658660888672), (-122.7111587524414 38.44644546508789, -122.7111587524414 38.44645309448242, -122.71112823486328 38.44645309448242, -122.71112823486328 38.446475982666016, -122.71115112304688 38.44647979736328, -122.71115112304688 38.44649124145508, -122.71119689941406 38.44649124145508, -122.7112045288086 38.44647979736328, -122.71122741699219 38.44647979736328, -122.71122741699219 38.44645690917969, -122.7112045288086 38.44645690917969, -122.7112045288086 38.44644546508789, -122.7111587524414 38.44644546508789), (-122.71113586425781 38.4466438293457, -122.71112823486328 38.446720123291016, -122.71119689941406 38.44672393798828, -122.7112045288086 38.4466438293457, -122.71113586425781 38.4466438293457), (-122.71114349365234 38.446502685546875, -122.71113586425781 38.446571350097656, -122.71121215820312 38.44657516479492, -122.71121215820312 38.446502685546875, -122.71114349365234 38.446502685546875))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,6999925898,1575954466,1,0,"POLYGON ((-122.7375717163086 38.44681167602539, -122.73722839355469 38.44682693481445, -122.73719024658203 38.446388244628906, -122.73753356933594 38.44636917114258, -122.7375717163086 38.44681167602539), (-122.73734283447266 38.44672393798828, -122.73731994628906 38.44647979736328, -122.7374496459961 38.44647216796875, -122.73747253417969 38.44671630859375, -122.73734283447266 38.44672393798828))","{""type"":""multipolygon""}",relation
Santa Rosa,,,728,,95401,,Mendocino Avenue,,,,,,,,,yes,,,,,,,,,,,,,,,,73199012551,1620328704,1,0,"MULTIPOLYGON (((-122.71749877929688 38.44679641723633, -122.71732330322266 38.4467887878418, -122.71733093261719 38.44673156738281, -122.71731567382812 38.44673156738281, -122.71731567382812 38.44670867919922, -122.71733093261719 38.44670867919922, -122.71733093261719 38.44667434692383, -122.7175064086914 38.44668197631836, -122.71749877929688 38.44679641723633)), ((-122.71693420410156 38.446590423583984, -122.7169418334961 38.44651794433594, -122.7171630859375 38.4465217590332, -122.7171630859375 38.446598052978516, -122.71693420410156 38.446590423583984)), ((-122.71688079833984 38.44676971435547, -122.71688842773438 38.44660568237305, -122.71695709228516 38.44660949707031, -122.71694946289062 38.44676971435547, -122.71688079833984 38.44676971435547)))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,,101179331857,1641604256,1,0,"POLYGON ((-122.65812683105469 38.44661331176758, -122.65835571289062 38.44670486450195, -122.65824890136719 38.44686508178711, -122.65802001953125 38.446773529052734, -122.65812683105469 38.44661331176758), (-122.65817260742188 38.44670867919922, -122.65814971923828 38.44675064086914, -122.65821075439453 38.44677734375, -122.65824127197266 38.44673538208008, -122.65817260742188 38.44670867919922))","{""type"":""multipolygon""}",relation
